"GEO_ID","NAME","DP05_0001E","DP05_0001M","DP05_0002E","DP05_0002M","DP05_0003E","DP05_0003M","DP05_0004E","DP05_0004M","DP05_0005E","DP05_0005M","DP05_0006E","DP05_0006M","DP05_0007E","DP05_0007M","DP05_0008E","DP05_0008M","DP05_0009E","DP05_0009M","DP05_0010E","DP05_0010M","DP05_0011E","DP05_0011M","DP05_0012E","DP05_0012M","DP05_0013E","DP05_0013M","DP05_0014E","DP05_0014M","DP05_0015E","DP05_0015M","DP05_0016E","DP05_0016M","DP05_0017E","DP05_0017M","DP05_0018E","DP05_0018M","DP05_0019E","DP05_0019M","DP05_0020E","DP05_0020M","DP05_0021E","DP05_0021M","DP05_0022E","DP05_0022M","DP05_0023E","DP05_0023M","DP05_0024E","DP05_0024M","DP05_0025E","DP05_0025M","DP05_0026E","DP05_0026M","DP05_0027E","DP05_0027M","DP05_0028E","DP05_0028M","DP05_0029E","DP05_0029M","DP05_0030E","DP05_0030M","DP05_0031E","DP05_0031M","DP05_0032E","DP05_0032M","DP05_0033E","DP05_0033M","DP05_0034E","DP05_0034M","DP05_0035E","DP05_0035M","DP05_0036E","DP05_0036M","DP05_0037E","DP05_0037M","DP05_0038E","DP05_0038M","DP05_0039E","DP05_0039M","DP05_0040E","DP05_0040M","DP05_0041E","DP05_0041M","DP05_0042E","DP05_0042M","DP05_0043E","DP05_0043M","DP05_0044E","DP05_0044M","DP05_0045E","DP05_0045M","DP05_0046E","DP05_0046M","DP05_0047E","DP05_0047M","DP05_0048E","DP05_0048M","DP05_0049E","DP05_0049M","DP05_0050E","DP05_0050M","DP05_0051E","DP05_0051M","DP05_0052E","DP05_0052M","DP05_0053E","DP05_0053M","DP05_0054E","DP05_0054M","DP05_0055E","DP05_0055M","DP05_0056E","DP05_0056M","DP05_0057E","DP05_0057M","DP05_0058E","DP05_0058M","DP05_0059E","DP05_0059M","DP05_0060E","DP05_0060M","DP05_0061E","DP05_0061M","DP05_0062E","DP05_0062M","DP05_0063E","DP05_0063M","DP05_0064E","DP05_0064M","DP05_0065E","DP05_0065M","DP05_0066E","DP05_0066M","DP05_0067E","DP05_0067M","DP05_0068E","DP05_0068M","DP05_0069E","DP05_0069M","DP05_0070E","DP05_0070M","DP05_0071E","DP05_0071M","DP05_0072E","DP05_0072M","DP05_0073E","DP05_0073M","DP05_0074E","DP05_0074M","DP05_0075E","DP05_0075M","DP05_0076E","DP05_0076M","DP05_0077E","DP05_0077M","DP05_0078E","DP05_0078M","DP05_0079E","DP05_0079M","DP05_0080E","DP05_0080M","DP05_0081E","DP05_0081M","DP05_0082E","DP05_0082M","DP05_0083E","DP05_0083M","DP05_0084E","DP05_0084M","DP05_0085E","DP05_0085M","DP05_0086E","DP05_0086M","DP05_0087E","DP05_0087M","DP05_0088E","DP05_0088M","DP05_0089E","DP05_0089M","DP05_0090E","DP05_0090M","DP05_0091E","DP05_0091M","DP05_0092E","DP05_0092M","DP05_0093E","DP05_0093M","DP05_0094E","DP05_0094M","DP05_0001PE","DP05_0001PM","DP05_0002PE","DP05_0002PM","DP05_0003PE","DP05_0003PM","DP05_0004PE","DP05_0004PM","DP05_0005PE","DP05_0005PM","DP05_0006PE","DP05_0006PM","DP05_0007PE","DP05_0007PM","DP05_0008PE","DP05_0008PM","DP05_0009PE","DP05_0009PM","DP05_0010PE","DP05_0010PM","DP05_0011PE","DP05_0011PM","DP05_0012PE","DP05_0012PM","DP05_0013PE","DP05_0013PM","DP05_0014PE","DP05_0014PM","DP05_0015PE","DP05_0015PM","DP05_0016PE","DP05_0016PM","DP05_0017PE","DP05_0017PM","DP05_0018PE","DP05_0018PM","DP05_0019PE","DP05_0019PM","DP05_0020PE","DP05_0020PM","DP05_0021PE","DP05_0021PM","DP05_0022PE","DP05_0022PM","DP05_0023PE","DP05_0023PM","DP05_0024PE","DP05_0024PM","DP05_0025PE","DP05_0025PM","DP05_0026PE","DP05_0026PM","DP05_0027PE","DP05_0027PM","DP05_0028PE","DP05_0028PM","DP05_0029PE","DP05_0029PM","DP05_0030PE","DP05_0030PM","DP05_0031PE","DP05_0031PM","DP05_0032PE","DP05_0032PM","DP05_0033PE","DP05_0033PM","DP05_0034PE","DP05_0034PM","DP05_0035PE","DP05_0035PM","DP05_0036PE","DP05_0036PM","DP05_0037PE","DP05_0037PM","DP05_0038PE","DP05_0038PM","DP05_0039PE","DP05_0039PM","DP05_0040PE","DP05_0040PM","DP05_0041PE","DP05_0041PM","DP05_0042PE","DP05_0042PM","DP05_0043PE","DP05_0043PM","DP05_0044PE","DP05_0044PM","DP05_0045PE","DP05_0045PM","DP05_0046PE","DP05_0046PM","DP05_0047PE","DP05_0047PM","DP05_0048PE","DP05_0048PM","DP05_0049PE","DP05_0049PM","DP05_0050PE","DP05_0050PM","DP05_0051PE","DP05_0051PM","DP05_0052PE","DP05_0052PM","DP05_0053PE","DP05_0053PM","DP05_0054PE","DP05_0054PM","DP05_0055PE","DP05_0055PM","DP05_0056PE","DP05_0056PM","DP05_0057PE","DP05_0057PM","DP05_0058PE","DP05_0058PM","DP05_0059PE","DP05_0059PM","DP05_0060PE","DP05_0060PM","DP05_0061PE","DP05_0061PM","DP05_0062PE","DP05_0062PM","DP05_0063PE","DP05_0063PM","DP05_0064PE","DP05_0064PM","DP05_0065PE","DP05_0065PM","DP05_0066PE","DP05_0066PM","DP05_0067PE","DP05_0067PM","DP05_0068PE","DP05_0068PM","DP05_0069PE","DP05_0069PM","DP05_0070PE","DP05_0070PM","DP05_0071PE","DP05_0071PM","DP05_0072PE","DP05_0072PM","DP05_0073PE","DP05_0073PM","DP05_0074PE","DP05_0074PM","DP05_0075PE","DP05_0075PM","DP05_0076PE","DP05_0076PM","DP05_0077PE","DP05_0077PM","DP05_0078PE","DP05_0078PM","DP05_0079PE","DP05_0079PM","DP05_0080PE","DP05_0080PM","DP05_0081PE","DP05_0081PM","DP05_0082PE","DP05_0082PM","DP05_0083PE","DP05_0083PM","DP05_0084PE","DP05_0084PM","DP05_0085PE","DP05_0085PM","DP05_0086PE","DP05_0086PM","DP05_0087PE","DP05_0087PM","DP05_0088PE","DP05_0088PM","DP05_0089PE","DP05_0089PM","DP05_0090PE","DP05_0090PM","DP05_0091PE","DP05_0091PM","DP05_0092PE","DP05_0092PM","DP05_0093PE","DP05_0093PM","DP05_0094PE","DP05_0094PM",
"0100000US","United States","334914896","*****","165729373","34559","169185523","34560","98.0","0.1","18333697","19410","19799430","58324","21203879","52238","22168390","39656","21618383","37891","45311762","41566","44776584","38040","40521171","35181","20198508","52191","21676036","55481","34824818","25992","18360170","35809","6122068","34218","39.2","0.1","72648436","30191","271122729","48318","262266460","30188","249124385","81992","72254292","64923","59307056","25771","262266460","30188","128493039","29398","133773421","21196","96.1","0.1","59307056","25771","26799659","14815","32507397","17734","82.4","0.1","334914896","*****","292176078","178238","42738818","178237","292176078","178238","202651652","134561","40619972","94692","3341333","43616","502498","22815","30065","4280","268614","16882","1440","594","327316","7949","2786","1214","2208614","32799","20052323","46718","4713643","62457","4490710","54939","3103814","43266","725773","18935","1466761","36764","1908676","31934","3642946","57857","662417","22914","84040","9445","175823","11355","126208","13033","276346","17604","24848381","158726","42738818","178237","4012397","72825","3059379","32084","3031103","44193","26621556","137620","482710","20743","1235345","32610","334914896","*****","242238470","183958","48210591","76972","8851007","72908","24805571","42159","1627428","25559","54993377","161776","334914896","*****","65140277","8848","37991500","111340","5840782","67883","2568036","44323","18739959","123531","269774619","8849","191347640","60466","39569312","95079","1733272","16041","19769752","44702","592077","19817","1949065","39660","14813501","122033","3297389","54982","11516112","109337","145333462","10062","241601029","167959","117802833","102477","123798196","85531","334914896","(X)","49.5","0.1","50.5","0.1","(X)","(X)","5.5","0.1","5.9","0.1","6.3","0.1","6.6","0.1","6.5","0.1","13.5","0.1","13.4","0.1","12.1","0.1","6.0","0.1","6.5","0.1","10.4","0.1","5.5","0.1","1.8","0.1","(X)","(X)","21.7","0.1","81.0","0.1","78.3","0.1","74.4","0.1","21.6","0.1","17.7","0.1","262266460","(X)","49.0","0.1","51.0","0.1","(X)","(X)","59307056","(X)","45.2","0.1","54.8","0.1","(X)","(X)","334914896","(X)","87.2","0.1","12.8","0.1","87.2","0.1","60.5","0.1","12.1","0.1","1.0","0.1","0.2","0.1","0.0","0.1","0.1","0.1","0.0","0.1","0.1","0.1","0.0","0.1","0.7","0.1","6.0","0.1","1.4","0.1","1.3","0.1","0.9","0.1","0.2","0.1","0.4","0.1","0.6","0.1","1.1","0.1","0.2","0.1","0.0","0.1","0.1","0.1","0.0","0.1","0.1","0.1","7.4","0.1","12.8","0.1","1.2","0.1","0.9","0.1","0.9","0.1","7.9","0.1","0.1","0.1","0.4","0.1","334914896","(X)","72.3","0.1","14.4","0.1","2.6","0.1","7.4","0.1","0.5","0.1","16.4","0.1","334914896","(X)","19.4","0.1","11.3","0.1","1.7","0.1","0.8","0.1","5.6","0.1","80.6","0.1","57.1","0.1","11.8","0.1","0.5","0.1","5.9","0.1","0.2","0.1","0.6","0.1","4.4","0.1","1.0","0.1","3.4","0.1","(X)","(X)","241601029","(X)","48.8","0.1","51.2","0.1",
"0400000US01","Alabama","5108468","*****","2471801","5359","2636667","5359","93.7","0.4","288019","3288","305731","8991","331262","8268","350694","6962","333795","7179","644517","6180","649252","6465","620078","5497","308895","6719","344106","6905","554008","3070","289199","5100","88912","3994","39.6","0.2","1129646","2016","4115279","6194","3978822","2016","3763934","7436","1142062","6050","932119","3112","3978822","2016","1900395","2590","2078427","2632","91.4","0.2","932119","3112","412690","2228","519429","2195","79.5","0.5","5108468","*****","4823488","13137","284980","13137","4823488","13137","3303941","8837","1298757","9743","24491","4132","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77445","3150","17558","2409","16453","2747","6548","1549","1798","672","15691","2560","7892","1990","11505","2856","2645","1300","299","228","1349","988","538","568","459","367","116209","8593","284980","13137","54822","5783","58407","5357","18430","2595","109975","7583","6364","1883","11634","3668","5108468","*****","3561356","11934","1383277","7225","101839","7436","105543","3751","9531","3422","248951","10427","5108468","*****","290906","2142","151631","9228","23565","3934","12169","2951","103541","8563","4817562","2142","3235585","4839","1293876","9165","13101","2207","76860","3073","2110","1153","14253","3185","181777","9269","34959","5561","146818","8224","2360120","220","3871866","7140","1843400","4968","2028466","4221","5108468","(X)","48.4","0.1","51.6","0.1","(X)","(X)","5.6","0.1","6.0","0.2","6.5","0.2","6.9","0.1","6.5","0.1","12.6","0.1","12.7","0.1","12.1","0.1","6.0","0.1","6.7","0.1","10.8","0.1","5.7","0.1","1.7","0.1","(X)","(X)","22.1","0.1","80.6","0.1","77.9","0.1","73.7","0.1","22.4","0.1","18.2","0.1","3978822","(X)","47.8","0.1","52.2","0.1","(X)","(X)","932119","(X)","44.3","0.2","55.7","0.2","(X)","(X)","5108468","(X)","94.4","0.3","5.6","0.3","94.4","0.3","64.7","0.2","25.4","0.2","0.5","0.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.5","0.1","0.3","0.1","0.3","0.1","0.1","0.1","0.0","0.1","0.3","0.1","0.2","0.1","0.2","0.1","0.1","0.1","0.0","0.1","0.0","0.1","0.0","0.1","0.0","0.1","2.3","0.2","5.6","0.3","1.1","0.1","1.1","0.1","0.4","0.1","2.2","0.1","0.1","0.1","0.2","0.1","5108468","(X)","69.7","0.2","27.1","0.1","2.0","0.1","2.1","0.1","0.2","0.1","4.9","0.2","5108468","(X)","5.7","0.1","3.0","0.2","0.5","0.1","0.2","0.1","2.0","0.2","94.3","0.1","63.3","0.1","25.3","0.2","0.3","0.1","1.5","0.1","0.0","0.1","0.3","0.1","3.6","0.2","0.7","0.1","2.9","0.2","(X)","(X)","3871866","(X)","47.6","0.1","52.4","0.1",
"0400000US02","Alaska","733406","*****","385855","2547","347551","2547","111.0","1.5","45211","1366","48763","2570","51926","2834","43880","3216","49734","4230","111850","2756","110131","2399","82182","2529","39971","2513","46760","2879","66638","1189","29123","1923","7237","1360","36.5","0.3","174366","1101","577598","2016","559040","1101","533123","3000","129718","2076","102998","1380","559040","1101","294148","1624","264892","1341","111.0","1.1","102998","1380","50733","782","52265","950","97.1","2.0","733406","*****","630035","6701","103371","6701","630035","6701","436860","4325","21022","2459","98745","4687","26","58","78","125","3","17","1095","493","404","329","2041","1032","95098","4834","43330","2801","982","577","2110","1026","26559","4403","765","460","4033","1515","473","443","8408","2985","10646","1068","190","242","3310","2496","4231","2022","2915","1345","19432","3315","103371","6701","9132","2440","39029","3983","13903","2415","20003","3955","2428","1205","397","334","733406","*****","529356","6225","39472","2573","150088","2615","66707","2331","18271","2681","42538","4731","733406","*****","54860","94","26911","2886","5701","1494","1466","857","20782","3096","678546","94","422881","2670","20276","2522","95480","3480","42909","2799","10646","1068","4149","1542","82205","5207","6650","2089","75555","5173","329681","282","540681","2747","285522","2370","255159","2203","733406","(X)","52.6","0.3","47.4","0.3","(X)","(X)","6.2","0.2","6.6","0.4","7.1","0.4","6.0","0.4","6.8","0.6","15.3","0.4","15.0","0.3","11.2","0.3","5.5","0.3","6.4","0.4","9.1","0.2","4.0","0.3","1.0","0.2","(X)","(X)","23.8","0.2","78.8","0.3","76.2","0.2","72.7","0.4","17.7","0.3","14.0","0.2","559040","(X)","52.6","0.2","47.4","0.2","(X)","(X)","102998","(X)","49.3","0.5","50.7","0.5","(X)","(X)","733406","(X)","85.9","0.9","14.1","0.9","85.9","0.9","59.6","0.6","2.9","0.3","13.5","0.6","0.0","0.1","0.0","0.1","0.0","0.1","0.1","0.1","0.1","0.1","0.3","0.1","13.0","0.7","5.9","0.4","0.1","0.1","0.3","0.1","3.6","0.6","0.1","0.1","0.5","0.2","0.1","0.1","1.1","0.4","1.5","0.1","0.0","0.1","0.5","0.3","0.6","0.3","0.4","0.2","2.6","0.5","14.1","0.9","1.2","0.3","5.3","0.5","1.9","0.3","2.7","0.5","0.3","0.2","0.1","0.1","733406","(X)","72.2","0.8","5.4","0.4","20.5","0.4","9.1","0.3","2.5","0.4","5.8","0.6","733406","(X)","7.5","0.1","3.7","0.4","0.8","0.2","0.2","0.1","2.8","0.4","92.5","0.1","57.7","0.4","2.8","0.3","13.0","0.5","5.9","0.4","1.5","0.1","0.6","0.2","11.2","0.7","0.9","0.3","10.3","0.7","(X)","(X)","540681","(X)","52.8","0.3","47.2","0.3",
"0400000US04","Arizona","7431344","*****","3708672","2905","3722672","2905","99.6","0.2","391142","1573","435723","9679","454506","9617","501122","4275","498597","3903","1026988","3281","942328","3394","862865","3741","412511","9767","467831","9747","808232","2422","490401","5849","139098","5869","39.3","0.2","1580079","967","6049109","5095","5851265","967","5553078","6602","1713108","8083","1437731","1997","5851265","967","2899702","1575","2951563","1340","98.2","0.1","1437731","1997","663776","1174","773955","1606","85.8","0.2","7431344","*****","5950557","30434","1480787","30434","5950557","30434","4329503","25480","356832","11618","294583","9277","14687","5373","228","230","4695","2451","98","164","141682","5553","270","446","132923","7374","269995","6692","71518","9590","44140","5789","54086","6353","13131","3486","22375","5455","30011","6320","34734","6629","16857","2385","3628","1622","4109","1777","3911","1382","5209","1992","682787","27766","1480787","30434","76715","8702","95331","7031","77463","6999","1085386","27901","15399","3926","12795","3243","7431344","*****","5745075","27134","500421","8951","461846","12768","396074","7123","41557","4588","1851040","28588","7431344","*****","2346808","*****","2020759","19307","53822","6253","24058","4735","248169","17830","5084536","*****","3884570","8091","334932","10211","233411","5753","259261","6178","14393","1658","35912","6356","322057","17150","59565","7320","262492","13974","3239474","370","5384019","16757","2667082","10021","2716937","10072","7431344","(X)","49.9","0.1","50.1","0.1","(X)","(X)","5.3","0.1","5.9","0.1","6.1","0.1","6.7","0.1","6.7","0.1","13.8","0.1","12.7","0.1","11.6","0.1","5.6","0.1","6.3","0.1","10.9","0.1","6.6","0.1","1.9","0.1","(X)","(X)","21.3","0.1","81.4","0.1","78.7","0.1","74.7","0.1","23.1","0.1","19.3","0.1","5851265","(X)","49.6","0.1","50.4","0.1","(X)","(X)","1437731","(X)","46.2","0.1","53.8","0.1","(X)","(X)","7431344","(X)","80.1","0.4","19.9","0.4","80.1","0.4","58.3","0.3","4.8","0.2","4.0","0.1","0.2","0.1","0.0","0.1","0.1","0.1","0.0","0.1","1.9","0.1","0.0","0.1","1.8","0.1","3.6","0.1","1.0","0.1","0.6","0.1","0.7","0.1","0.2","0.1","0.3","0.1","0.4","0.1","0.5","0.1","0.2","0.1","0.0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","9.2","0.4","19.9","0.4","1.0","0.1","1.3","0.1","1.0","0.1","14.6","0.4","0.2","0.1","0.2","0.1","7431344","(X)","77.3","0.4","6.7","0.1","6.2","0.2","5.3","0.1","0.6","0.1","24.9","0.4","7431344","(X)","31.6","*****","27.2","0.3","0.7","0.1","0.3","0.1","3.3","0.2","68.4","*****","52.3","0.1","4.5","0.1","3.1","0.1","3.5","0.1","0.2","0.1","0.5","0.1","4.3","0.2","0.8","0.1","3.5","0.2","(X)","(X)","5384019","(X)","49.5","0.1","50.5","0.1",
"0400000US05","Arkansas","3067732","*****","1512201","4594","1555531","4594","97.2","0.6","176908","2503","196519","7085","197772","6841","214564","5918","203715","5685","393194","5002","399179","5743","359350","4660","175535","5542","200090","5373","321230","3490","174793","3433","54883","2993","38.9","0.2","700988","1704","2452773","3564","2366744","1704","2243142","5538","674532","5472","550906","3048","2366744","1704","1151177","2683","1215567","2443","94.7","0.4","550906","3048","246688","2096","304218","1943","81.1","0.8","3067732","*****","2715341","13924","352391","13924","2715341","13924","2112143","11846","440816","6245","17613","2708","N","N","N","N","N","N","N","N","N","N","N","N","N","N","51703","3106","14899","3082","5734","2121","7222","1594","1152","517","2212","713","8373","2326","12111","2937","14304","1700","N","N","N","N","N","N","N","N","78762","7182","352391","13924","35746","5136","53686","3446","12247","2480","225639","12976","5232","1827","2869","1424","3067732","*****","2453108","9978","493600","4061","89279","5481","67830","2678","16245","1678","315142","12102","3067732","*****","279899","1533","194891","7569","9950","2412","3637","2006","71421","7369","2787833","1533","2058852","10635","439018","6233","11620","1578","50357","3142","14088","1647","7798","2161","206100","11644","92654","10175","113446","6315","1409104","322","2270663","5869","1100975","4487","1169688","4369","3067732","(X)","49.3","0.1","50.7","0.1","(X)","(X)","5.8","0.1","6.4","0.2","6.4","0.2","7.0","0.2","6.6","0.2","12.8","0.2","13.0","0.2","11.7","0.2","5.7","0.2","6.5","0.2","10.5","0.1","5.7","0.1","1.8","0.1","(X)","(X)","22.9","0.1","80.0","0.1","77.1","0.1","73.1","0.2","22.0","0.2","18.0","0.1","2366744","(X)","48.6","0.1","51.4","0.1","(X)","(X)","550906","(X)","44.8","0.2","55.2","0.2","(X)","(X)","3067732","(X)","88.5","0.5","11.5","0.5","88.5","0.5","68.9","0.4","14.4","0.2","0.6","0.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.7","0.1","0.5","0.1","0.2","0.1","0.2","0.1","0.0","0.1","0.1","0.1","0.3","0.1","0.4","0.1","0.5","0.1","N","N","N","N","N","N","N","N","2.6","0.2","11.5","0.5","1.2","0.2","1.8","0.1","0.4","0.1","7.4","0.4","0.2","0.1","0.1","0.1","3067732","(X)","80.0","0.3","16.1","0.1","2.9","0.2","2.2","0.1","0.5","0.1","10.3","0.4","3067732","(X)","9.1","0.1","6.4","0.2","0.3","0.1","0.1","0.1","2.3","0.2","90.9","0.1","67.1","0.3","14.3","0.2","0.4","0.1","1.6","0.1","0.5","0.1","0.3","0.1","6.7","0.4","3.0","0.3","3.7","0.2","(X)","(X)","2270663","(X)","48.5","0.1","51.5","0.1",
"0400000US06","California","38965193","*****","19450698","5477","19514495","5477","99.7","0.1","2086820","3832","2243195","20165","2535289","20515","2614940","7488","2515300","7019","5670629","7744","5460310","6412","4846002","6849","2341362","19987","2339427","19659","3662353","4018","1935061","9862","714505","10465","38.2","0.1","8437329","3099","31584340","10617","30527864","3099","28988643","14651","7678315","17468","6311919","4042","30527864","3099","15128271","3898","15399593","2658","98.2","0.1","6311919","4042","2853645","2797","3458274","2467","82.5","0.1","38965193","*****","31566920","85392","7398273","85392","31566920","85392","14999252","50330","2103789","22262","546952","21699","159126","12140","2785","1225","69829","9504","148","249","13385","3237","9","14","301670","14309","6146851","21851","924630","30296","1651646","29095","1301440","26047","238913","11098","472787","20118","688048","24584","869387","26084","150781","7340","17337","3982","19432","3426","37349","6583","76663","7889","7619295","84065","7398273","85392","326767","15380","278796","9820","661779","21324","5120539","68993","42886","6882","104903","10945","38965193","*****","21888770","78750","2813880","20352","1292662","29432","7176032","17462","329876","12063","13385192","59300","38965193","*****","15760437","*****","12651958","50724","216192","11630","85732","8438","2806555","49460","23204756","*****","12962645","18930","2004832","21012","102548","5031","6042726","22298","133436","6452","259508","16412","1699061","34449","306921","19705","1392140","30205","14762527","428","26042367","49246","12806716","31251","13235651","26973","38965193","(X)","49.9","0.1","50.1","0.1","(X)","(X)","5.4","0.1","5.8","0.1","6.5","0.1","6.7","0.1","6.5","0.1","14.6","0.1","14.0","0.1","12.4","0.1","6.0","0.1","6.0","0.1","9.4","0.1","5.0","0.1","1.8","0.1","(X)","(X)","21.7","0.1","81.1","0.1","78.3","0.1","74.4","0.1","19.7","0.1","16.2","0.1","30527864","(X)","49.6","0.1","50.4","0.1","(X)","(X)","6311919","(X)","45.2","0.1","54.8","0.1","(X)","(X)","38965193","(X)","81.0","0.2","19.0","0.2","81.0","0.2","38.5","0.1","5.4","0.1","1.4","0.1","0.4","0.1","0.0","0.1","0.2","0.1","0.0","0.1","0.0","0.1","0.0","0.1","0.8","0.1","15.8","0.1","2.4","0.1","4.2","0.1","3.3","0.1","0.6","0.1","1.2","0.1","1.8","0.1","2.2","0.1","0.4","0.1","0.0","0.1","0.0","0.1","0.1","0.1","0.2","0.1","19.6","0.2","19.0","0.2","0.8","0.1","0.7","0.1","1.7","0.1","13.1","0.2","0.1","0.1","0.3","0.1","38965193","(X)","56.2","0.2","7.2","0.1","3.3","0.1","18.4","0.1","0.8","0.1","34.4","0.2","38965193","(X)","40.4","*****","32.5","0.1","0.6","0.1","0.2","0.1","7.2","0.1","59.6","*****","33.3","0.1","5.1","0.1","0.3","0.1","15.5","0.1","0.3","0.1","0.7","0.1","4.4","0.1","0.8","0.1","3.6","0.1","(X)","(X)","26042367","(X)","49.2","0.1","50.8","0.1",
"0400000US08","Colorado","5877610","*****","2980108","4746","2897502","4746","102.9","0.3","303775","2170","316028","8614","364851","8499","378487","4958","379346","4568","928003","6368","874611","4855","713472","4720","317170","7194","357325","7025","579146","2815","279605","4861","85791","4603","37.9","0.2","1210680","2167","4818044","4403","4666930","2167","4441305","7953","1164621","7361","944542","2584","4666930","2167","2355936","2480","2310994","2256","101.9","0.2","944542","2584","437787","2061","506755","1854","86.4","0.5","5877610","*****","5012742","21428","864868","21428","5012742","21428","4136421","19081","228788","8887","70914","8003","7738","3015","200","228","5879","2746","0","220","8449","1972","0","220","48648","7059","196755","6553","41093","5276","31090","3536","20013","3325","10395","1965","20804","3150","26219","5412","47141","7596","9888","1826","2446","1014","2154","934","2057","1163","3231","1555","369976","20384","864868","21428","65656","7553","70488","4317","74426","6069","549405","18267","6218","2711","7387","3465","5877610","*****","4968773","23275","340190","7471","204277","11841","299719","4621","23691","3966","980528","19678","5877610","*****","1336324","*****","927970","15630","45961","5528","16066","3445","346327","15077","4541286","*****","3789337","8272","216689","7964","19394","1845","192812","6359","8087","1628","33537","5216","281430","12162","65768","6741","215662","10267","2638093","2183","4390366","10687","2206029","7757","2184337","6491","5877610","(X)","50.7","0.1","49.3","0.1","(X)","(X)","5.2","0.1","5.4","0.1","6.2","0.1","6.4","0.1","6.5","0.1","15.8","0.1","14.9","0.1","12.1","0.1","5.4","0.1","6.1","0.1","9.9","0.1","4.8","0.1","1.5","0.1","(X)","(X)","20.6","0.1","82.0","0.1","79.4","0.1","75.6","0.1","19.8","0.1","16.1","0.1","4666930","(X)","50.5","0.1","49.5","0.1","(X)","(X)","944542","(X)","46.3","0.2","53.7","0.2","(X)","(X)","5877610","(X)","85.3","0.4","14.7","0.4","85.3","0.4","70.4","0.3","3.9","0.2","1.2","0.1","0.1","0.1","0.0","0.1","0.1","0.1","0.0","0.1","0.1","0.1","0.0","0.1","0.8","0.1","3.3","0.1","0.7","0.1","0.5","0.1","0.3","0.1","0.2","0.1","0.4","0.1","0.4","0.1","0.8","0.1","0.2","0.1","0.0","0.1","0.0","0.1","0.0","0.1","0.1","0.1","6.3","0.3","14.7","0.4","1.1","0.1","1.2","0.1","1.3","0.1","9.3","0.3","0.1","0.1","0.1","0.1","5877610","(X)","84.5","0.4","5.8","0.1","3.5","0.2","5.1","0.1","0.4","0.1","16.7","0.3","5877610","(X)","22.7","*****","15.8","0.3","0.8","0.1","0.3","0.1","5.9","0.3","77.3","*****","64.5","0.1","3.7","0.1","0.3","0.1","3.3","0.1","0.1","0.1","0.6","0.1","4.8","0.2","1.1","0.1","3.7","0.2","(X)","(X)","4390366","(X)","50.2","0.1","49.8","0.1",
"0400000US09","Connecticut","3617176","*****","1775718","2410","1841458","2410","96.4","0.3","180561","829","196179","6410","207266","6410","241031","2891","232217","3152","450467","2966","469414","2370","441639","2053","242945","6864","265426","7007","394923","2051","214253","4756","80855","4025","41.5","0.3","722624","302","2987218","3087","2894552","302","2743788","4499","848914","6417","690031","1744","2894552","302","1405553","811","1488999","851","94.4","0.1","690031","1744","309116","1228","380915","996","81.2","0.3","3617176","*****","3224854","15437","392322","15437","3224854","15437","2333901","13230","393031","10043","12371","2975","N","N","N","N","N","N","N","N","N","N","N","N","N","N","176018","4282","62528","6448","36904","4381","15402","3268","2689","1126","7903","1889","10798","3397","39794","6005","4221","3347","N","N","N","N","N","N","N","N","305312","15769","392322","15437","58426","8191","13866","1444","26442","3667","228312","14915","4108","1672","22384","4396","3617176","*****","2687545","16228","504529","9728","47497","5772","213260","2351","7795","3894","579018","16265","3617176","*****","673249","*****","63479","8591","285051","13561","14459","3467","310260","13519","2943927","*****","2219411","9040","359295","8992","3066","831","174185","4274","2120","1667","32443","7124","153407","9374","54095","7413","99312","7023","1546010","175","2660107","12541","1288969","7193","1371138","7549","3617176","(X)","49.1","0.1","50.9","0.1","(X)","(X)","5.0","0.1","5.4","0.2","5.7","0.2","6.7","0.1","6.4","0.1","12.5","0.1","13.0","0.1","12.2","0.1","6.7","0.2","7.3","0.2","10.9","0.1","5.9","0.1","2.2","0.1","(X)","(X)","20.0","0.1","82.6","0.1","80.0","0.1","75.9","0.1","23.5","0.2","19.1","0.1","2894552","(X)","48.6","0.1","51.4","0.1","(X)","(X)","690031","(X)","44.8","0.1","55.2","0.1","(X)","(X)","3617176","(X)","89.2","0.4","10.8","0.4","89.2","0.4","64.5","0.4","10.9","0.3","0.3","0.1","N","N","N","N","N","N","N","N","N","N","N","N","N","N","4.9","0.1","1.7","0.2","1.0","0.1","0.4","0.1","0.1","0.1","0.2","0.1","0.3","0.1","1.1","0.2","0.1","0.1","N","N","N","N","N","N","N","N","8.4","0.4","10.8","0.4","1.6","0.2","0.4","0.1","0.7","0.1","6.3","0.4","0.1","0.1","0.6","0.1","3617176","(X)","74.3","0.4","13.9","0.3","1.3","0.2","5.9","0.1","0.2","0.1","16.0","0.4","3617176","(X)","18.6","*****","1.8","0.2","7.9","0.4","0.4","0.1","8.6","0.4","81.4","*****","61.4","0.2","9.9","0.2","0.1","0.1","4.8","0.1","0.1","0.1","0.9","0.2","4.2","0.3","1.5","0.2","2.7","0.2","(X)","(X)","2660107","(X)","48.5","0.1","51.5","0.1",
